left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	pr_subClassOf	pr_superClassOf	pr_equivalentTo	pr_other	left_novel	right_novel	left_consistent	right_consistent	equiv_clique_size
http://sweetontology.net/realmHydroBody/Canal		ENVO:00000036	irrigation canal	label	hasBroadSynonym	Canal	canal	50.0	1.0	0.5	2	0.125	0.05424703409331085	0.5573227307411474	0.29701325731181993	0.09141697785372178	True	True	False	False	8
http://sweetontology.net/realmHydroBody/Canal		ENVO:00000042	drainage canal	label	hasBroadSynonym	Canal	canal	50.0	1.0	0.5	0	0.125	0.05674830745369438	0.583020292328407	0.2645992822147824	0.09563211800311625	True	True	False	False	8
http://sweetontology.net/realmHydroBody/Canal		ENVO:00000079	flume	label	hasRelatedSynonym	Canal	canal	50.0	1.0	0.5	0	0.125	0.18262034631037524	0.3624167166894249	0.33418204657274275	0.12078089042745707	True	True	False	False	8
http://sweetontology.net/realmHydroBody/Canal		ENVO:00000139	irrigation ditch	label	hasBroadSynonym	Canal	canal	50.0	1.0	1.0	0	0.125	0.08298034221390162	0.41960057770515446	0.38691090488736646	0.11050817519357749	True	True	False	False	8
http://sweetontology.net/realmHydroBody/Canal		ENVO:00000140	drainage ditch	label	hasRelatedSynonym	Canal	canal	50.0	1.0	1.0	0	0.125	0.23887490389897365	0.1991514529406065	0.4371238247689765	0.12484981839144338	True	True	False	False	8
http://sweetontology.net/realmHydroBody/Canal		ENVO:00000525	canalized stream	label	hasBroadSynonym	Canal	canal	50.0	1.0	0.5	0	0.125	0.08061587005284017	0.40764432567872055	0.3758861243307974	0.1358536799376419	True	True	False	False	8
http://sweetontology.net/realmHydroBody/Canal		ENVO:00000014	canal	label	label	Canal	canal	100.0	1.0	0.4	0	0.25	0.42505469829579223	0.05101007331894274	0.5041357057543258	0.019799522630939304	True	True	False	False	8
http://sweetontology.net/realmHydroBody/Channel		ENVO:00000016	sea	label	hasNarrowSynonym	Channel	channel	35.0	0.4	0.5	2	0.1891891891891892	0.4098103867989078	0.057093346644183585	0.3791157393874534	0.15398052716945523	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Channel		ENVO:00000394	strait	label	hasBroadSynonym	Channel	channel	50.0	1.0	0.4	0	0.09009009009009009	0.039485382736423096	0.5273185130687429	0.2711350777843465	0.16206102641048742	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Channel		ENVO:03000117	channel	label	label	Channel	channel	100.0	0.2	1.0	0	0.5405405405405406	0.09587995805258	0.0799357012494344	0.7900094734697353	0.03417486722825034	True	True	False	False	459
http://sweetontology.net/realmHydroBody/CheckDam		ENVO:00000555	check dam	label	label	CheckDam	check dam	100.0	0.5	1.0	4	1.0	0.05152030226182133	0.05152030226182133	0.8693111587142172	0.027648236762140028	True	True	False	False	2
http://sweetontology.net/realmHydroBody/Creek		ENVO:00000023	stream	label	hasRelatedSynonym	Creek	Creek	42.857142857142854	0.3333333333333333	0.7857142857142857	2	0.3665158371040724	0.33507612192298997	0.1688435290316714	0.362812683131149	0.1332676659141895	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Dam		ENVO:00000500	beaver dam	label	hasBroadSynonym	Dam	dam	12.0	0.3333333333333333	1.0	2	0.32432432432432434	0.07488897933006168	0.3786855796477893	0.4100319963911527	0.13639344463099629	True	True	False	False	3
http://sweetontology.net/realmHydroBody/Dam		ENVO:00000074	dam	label	label	Dam	dam	25.0	0.6666666666666666	1.0	0	0.6756756756756757	0.09654726878265742	0.08049204224335471	0.7955078258805703	0.02745286309341741	True	True	False	False	3
http://sweetontology.net/realmHydroBody/Estuary		ENVO:00000045	estuary	label	label	Estuary	estuary	36.36363636363637	0.2222222222222222	0.18181818181818182	0	0.3252032520325203	0.06995517615211544	0.19490190634128973	0.6913713273867895	0.04377159011980544	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Fjord		ENVO:00000039	fjord	label	label	Fjord	fjord	80.0	0.4	0.6666666666666666	4	1.0	0.05119078643376204	0.05119078643376204	0.8637511799538213	0.03386724717865446	True	True	False	False	3
http://sweetontology.net/realmHydroBody/FreshwaterLake		ENVO:00000021	freshwater lake	label	label	FreshwaterLake	freshwater lake	100.0	0.17647058823529413	1.0	4	1.0	0.05128025130428906	0.05128025130428906	0.8652607365140066	0.0321787608774152	True	True	False	False	2
http://sweetontology.net/realmHydroBody/Inlet		ENVO:00000045	estuary	label	hasRelatedSynonym	Inlet	inlet	25.454545454545457	0.18181818181818182	0.4	1	0.03611322232202492	0.27676360949723194	0.1138287184134668	0.352974189727552	0.25643348236174923	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Inlet		ENVO:00000497	rincon	label	hasRelatedSynonym	Inlet	inlet	35.0	0.4	0.5	0	0.2181303116147309	0.22043968810261477	0.18378190196981375	0.40338871108472785	0.19238969884284365	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Inlet		ENVO:00000032	bay	label	hasRelatedSynonym	Inlet	inlet	40.0	0.6666666666666666	0.4	0	0.15341032904772284	0.12656822220681974	0.30773849089969973	0.3342348233558581	0.23145846353762242	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Inlet		ENVO:00000475	inlet	label	label	Inlet	inlet	60.0	0.4	0.3333333333333333	0	0.3739376770538244	0.1961476727654853	0.07040231292612108	0.6957904077461258	0.037659606562268	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lagoon		ENVO:00000038	lagoon	label	label	Lagoon	lagoon	44.44444444444443	0.16666666666666666	0.3333333333333333	0	0.5	0.07009180528675898	0.19528256836329483	0.6927216415647256	0.04190398478522072	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000038	lagoon	label	hasBroadSynonym	Lake	lake	22.222222222222214	0.3333333333333333	0.16666666666666666	0	0.008510638297872337	0.04937668381580888	0.312177355915581	0.33905587534758674	0.2993900849210233	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000277	dry lake	label	hasBroadSynonym	Lake	lake	33.33333333333333	0.3333333333333333	0.5	0	0.017021276595744678	0.07685359143295759	0.3886198888028021	0.35834381748534194	0.17618270227889832	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000387	container of an intermittent lake	label	hasBroadSynonym	Lake	lake	33.33333333333333	0.3333333333333333	0.5	0	0.05106382978723403	0.1750037495908441	0.3473013035867224	0.32024422457712465	0.1574507222453088	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000502	container of an intermittent saline lake	label	hasBroadSynonym	Lake	lake	33.33333333333333	0.3333333333333333	0.5	0	0.05106382978723403	0.05485788774548442	0.5635985139466766	0.2557848572509156	0.12575874105692347	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000055	saline evaporation pond	label	hasBroadSynonym	Lake	lake	41.666666666666664	0.6666666666666666	0.5	0	0.06382978723404255	0.13099029976742493	0.5281631504210453	0.2397027896500499	0.10114376016147983	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000234	bayou	label	hasRelatedSynonym	Lake	lake	41.666666666666664	0.6666666666666666	0.5	0	0.06382978723404255	0.07882240018402188	0.3985754188391575	0.3675237455876008	0.15507843538921987	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000268	lake bed	label	hasRelatedSynonym	Lake	lake	41.666666666666664	0.6666666666666666	0.5	0	0.06382978723404255	0.17899939395654924	0.3552308050981056	0.32755596523738384	0.1382138357079612	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000270	beaver pond	label	hasRelatedSynonym	Lake	lake	41.666666666666664	0.6666666666666666	0.5	0	0.06382978723404255	0.17899939395654924	0.3552308050981056	0.32755596523738384	0.1382138357079612	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000532	intermittent saline evaporation pond	label	hasBroadSynonym	Lake	lake	41.666666666666664	0.6666666666666666	0.5	0	0.06382978723404255	0.0413411466917933	0.6845619801506521	0.1927605990629841	0.08133627409457049	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000025	reservoir	label	hasBroadSynonym	Lake	lake	44.44444444444444	0.6666666666666666	0.6666666666666666	0	0.014622304726545762	0.03929363809937425	0.5247578060452744	0.26981842099953046	0.1661301348558208	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000033	pond	label	hasBroadSynonym	Lake	lake	44.44444444444444	0.6666666666666666	0.6666666666666666	0	0.024316109422492398	0.4339943768251218	0.20545982538653346	0.22314994865941373	0.13739584912893105	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000219	landlocked sea	label	hasBroadSynonym	Lake	lake	44.44444444444444	0.6666666666666666	0.6666666666666666	0	0.06808510638297871	0.07974110936288553	0.403220987800545	0.3718073938618654	0.14523050897470402	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000435	proglacial lake	label	hasBroadSynonym	Lake	lake	44.44444444444444	0.6666666666666666	0.6666666666666666	0	0.06808510638297871	0.05631344546009301	0.5785526107708758	0.26257165925063847	0.1025622845183928	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000487	paternoster lake	label	hasBroadSynonym	Lake	lake	44.44444444444444	0.6666666666666666	0.6666666666666666	0	0.06808510638297871	0.05631344546009301	0.5785526107708758	0.26257165925063847	0.1025622845183928	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Lake		ENVO:00000020	lake	label	label	Lake	lake	100.0	0.5	1.0	0	0.10212765957446808	0.4797448292180518	0.046233154253602346	0.45692511953777204	0.01709689699057391	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Marsh		ENVO:00000043	wetland	label	hasNarrowSynonym	Marsh	marsh	38.095238095238095	0.14285714285714285	0.7222222222222222	0	0.04958048417703774	0.6338597391824035	0.02804145577074552	0.19255283258465233	0.14554597246219883	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Marsh		ENVO:00000035	marsh	label	label	Marsh	marsh	44.44444444444443	0.3333333333333333	0.16666666666666666	0	0.1703260146373918	0.1358151605067402	0.1358151605067402	0.6641843516305586	0.06418532735596098	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Marsh		ENVO:01000190	flooded savanna biome	label	hasRelatedSynonym	Marsh	marsh	50.0	0.05555555555555555	1.0	0	0.18862275449101798	0.15435968253965512	0.15435968253965512	0.4076250762423055	0.2836555586783842	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Mouth		ENVO:00000045	estuary	label	hasBroadSynonym	Mouth	mouth	50.0	0.18181818181818182	1.0	0	0.14905149051490513	0.03884637271975152	0.5187846762796554	0.26674717475370413	0.17562177624688882	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Mouth		ENVO:00000479	mouth	label	label	Mouth	mouth	100.0	1.0	0.3333333333333333	0	0.6666666666666666	0.19801644032871255	0.07107306041405996	0.7024194466047984	0.028491052652429114	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Peatland		ENVO:00000043	wetland	label	hasNarrowSynonym	Peatland	peatland	38.095238095238095	0.14285714285714285	0.7222222222222222	0	0.06957933493752355	0.6338597391824035	0.02804145577074552	0.19255283258465233	0.14554597246219883	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Peatland		ENVO:00000044	peatland	label	label	Peatland	peatland	56.34920634920635	0.2857142857142857	0.3888888888888889	0	0.30440747727662487	0.1364942589593246	0.1364942589593246	0.6675053841555006	0.05950609792585021	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Pond		ENVO:00000033	pond	label	label	Pond	pond	80.0	0.4	0.6666666666666666	0	0.6428571428571429	0.0797548768868661	0.09566306582511543	0.7882223751240622	0.03635968216395628	True	True	False	False	459
http://sweetontology.net/realmHydroBody/RaisedBog		ENVO:00000185	raised mire	label	hasRelatedSynonym	RaisedBog	raised bog	28.57142857142857	0.14285714285714285	0.5	2	0.3950617283950617	0.3291526623688644	0.1571420075998044	0.3597283409046299	0.15397698912670124	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Reservoir		ENVO:00000025	reservoir	label	label	Reservoir	reservoir	100.0	0.6666666666666666	1.0	0	0.4832214765100671	0.08049204224335471	0.09654726878265742	0.7955078258805703	0.02745286309341741	True	True	False	False	459
http://sweetontology.net/realmHydroBody/River		ENVO:00000022	river	label	label	River	river	59.183673469387756	0.42857142857142855	0.2857142857142857	4	1.0	0.05087363754378098	0.05087363754378098	0.8583998707236604	0.03985285418877751	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Sound		ENVO:00000393	sound	label	label	Sound	sound	100.0	1.0	0.6666666666666666	0	0.5	0.05342058196243682	0.05342058196243682	0.86671840208332	0.026440433991806477	True	True	False	False	7
http://sweetontology.net/realmHydroBody/Spring		ENVO:00000051	hot spring	label	hasBroadSynonym	Spring	spring	50.0	0.6666666666666666	1.0	0	0.15384615384615385	0.057158870615872055	0.5872383327523867	0.266513607467649	0.08908918916409236	True	True	False	False	5
http://sweetontology.net/realmHydroBody/Spring		ENVO:00000125	mineral spring	label	hasBroadSynonym	Spring	spring	50.0	0.6666666666666666	1.0	0	0.15384615384615385	0.057158870615872055	0.5872383327523867	0.266513607467649	0.08908918916409236	True	True	False	False	5
http://sweetontology.net/realmHydroBody/Spring		ENVO:00000027	spring	label	label	Spring	spring	100.0	0.6666666666666666	1.0	0	0.3076923076923077	0.32592510468451547	0.06005589786176227	0.5935361485161015	0.020482848937620705	True	True	False	False	5
http://sweetontology.net/realmHydroBody/Strait		ENVO:00000394	strait	label	label	Strait	strait	100.0	0.4	1.0	0	0.6666666666666666	0.17185544533140001	0.08659727737845765	0.7135241910321951	0.028023086257947295	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000041	tidal creek	label	hasBroadSynonym	Stream	stream	44.44444444444444	0.6666666666666666	0.6666666666666666	2	0.0718562874251497	0.053849527501293265	0.5532388307998202	0.2948368299794983	0.0980748117193882	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000024	obsolete intermittent stream	label	hasBroadSynonym	Stream	stream	50.0	0.3333333333333333	1.0	0	0.08083832335329341	0.07974110936288553	0.403220987800545	0.3718073938618654	0.14523050897470402	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000029	watercourse	label	hasNarrowSynonym	Stream	stream	50.0	1.0	0.23076923076923078	0	0.029695710619577168	0.7765660022142298	0.024905452805091054	0.14083696863540787	0.0576915763452713	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000069	distributary	label	hasBroadSynonym	Stream	stream	50.0	1.0	0.75	0	0.08083832335329341	0.042158057722065254	0.6980890899973873	0.1965695949950597	0.06318325728548783	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000152	anabranch	label	hasRelatedSynonym	Stream	stream	50.0	1.0	0.75	0	0.08083832335329341	0.13422460590212962	0.5412041261311914	0.2456213363244791	0.0789499316422	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000153	headwater	label	hasBroadSynonym	Stream	stream	50.0	1.0	0.75	0	0.030795551753635585	0.042158057722065254	0.6980890899973873	0.1965695949950597	0.06318325728548783	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000272	confluence	label	hasBroadSynonym	Stream	stream	50.0	1.0	0.75	0	0.026946107784431135	0.042158057722065254	0.6980890899973873	0.1965695949950597	0.06318325728548783	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000385	stream mouth	label	hasBroadSynonym	Stream	stream	50.0	1.0	0.42857142857142855	0	0.08083832335329341	0.041729514945814394	0.690992913065561	0.1945714365286273	0.07270613545999724	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000427	meander	label	hasNarrowSynonym	Stream	stream	50.0	1.0	0.6	0	0.08083832335329341	0.3431815258985349	0.2932066217333841	0.2703638778437216	0.09324797452435932	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000495	tributary	label	hasBroadSynonym	Stream	stream	50.0	1.0	0.75	0	0.026946107784431135	0.042158057722065254	0.6980890899973873	0.1965695949950597	0.06318325728548783	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000517	lost stream	label	hasBroadSynonym	Stream	stream	50.0	1.0	0.75	0	0.08083832335329341	0.042158057722065254	0.6980890899973873	0.1965695949950597	0.06318325728548783	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Stream		ENVO:00000023	stream	label	label	Stream	stream	74.07407407407408	0.6666666666666666	0.2222222222222222	0	0.07586636681388355	0.4463020160743324	0.1581102549710331	0.366052383701026	0.029535345253608375	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Swamp		ENVO:00000233	swamp	label	label	Swamp	swamp	40.74074074074073	0.3333333333333333	0.1111111111111111	1	0.21828842034051182	0.14378650681686356	0.059137232043783135	0.7273646294339247	0.0697116317054287	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Swamp		ENVO:01000190	flooded savanna biome	label	hasBroadSynonym	Swamp	swamp	50.0	1.0	0.05555555555555555	0	0.2755102040816327	0.052721889151732725	0.3333269608720209	0.3620264646164014	0.25192468535984497	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000472	backwater	label	hasBroadSynonym	Wetland	wetland	36.11111111111111	0.16666666666666666	0.6666666666666666	2	0.049189189189189186	0.07233654871707744	0.3657788919771149	0.3960569331808612	0.16582762612494645	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000035	marsh	label	hasBroadSynonym	Wetland	wetland	43.05555555555556	0.16666666666666666	0.8333333333333334	0	0.028858858858858867	0.07034101551424032	0.6114752821248554	0.1857529203235266	0.13243078203737757	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000057	mangrove swamp	label	hasBroadSynonym	Wetland	wetland	43.05555555555556	0.8333333333333334	0.16666666666666666	0	0.02713594191206132	0.05536863153313688	0.5688457892530818	0.25816629285088966	0.11761928636289179	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000192	mudflat	label	hasBroadSynonym	Wetland	wetland	43.05555555555556	0.16666666666666666	0.8333333333333334	0	0.02284055412196116	0.12994248960275348	0.5239382977518121	0.23778537271199138	0.10833383993344307	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000233	swamp	label	hasBroadSynonym	Wetland	wetland	43.05555555555556	0.16666666666666666	0.8333333333333334	0	0.03013438853217859	0.028275214247767775	0.6391437047685119	0.19415798665579964	0.13842309432792074	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000241	tidal mudflat	label	hasBroadSynonym	Wetland	wetland	43.05555555555556	0.8333333333333334	0.16666666666666666	0	0.03881528838830291	0.04107479710356902	0.6801515364131706	0.19151869577062855	0.08725497071263184	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000054	saline marsh	label	hasBroadSynonym	Wetland	wetland	43.75	0.25	0.8333333333333334	0	0.059594594594594597	0.04120987455441022	0.6823882640954222	0.1921485188991007	0.08425334245106687	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000157	peat cut	label	hasBroadSynonym	Wetland	wetland	43.75	0.25	0.8333333333333334	0	0.059594594594594597	0.04120987455441022	0.6823882640954222	0.1921485188991007	0.08425334245106687	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000185	raised mire	label	hasBroadSynonym	Wetland	wetland	43.75	0.8333333333333334	0.25	0	0.03605105105105105	0.023298875080907628	0.7067277713222488	0.15998685765612308	0.1099864959407205	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000186	string mire	label	hasBroadSynonym	Wetland	wetland	43.75	0.25	0.8333333333333334	0	0.059594594594594597	0.04120987455441022	0.6823882640954222	0.1921485188991007	0.08425334245106687	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000232	fen	label	hasBroadSynonym	Wetland	wetland	43.75	0.25	0.8333333333333334	0	0.059594594594594597	0.04120987455441022	0.6823882640954222	0.1921485188991007	0.08425334245106687	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000511	blanket bog	label	hasBroadSynonym	Wetland	wetland	43.75	0.25	0.8333333333333334	0	0.025841903850753408	0.023298875080907628	0.7067277713222488	0.15998685765612308	0.1099864959407205	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000044	peatland	label	hasBroadSynonym	Wetland	wetland	45.23809523809524	0.8571428571428571	0.3333333333333333	0	0.02524024455613993	0.4210788054911009	0.4210788054911009	0.09532252396148944	0.06251986505630884	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000107	heath	label	hasRelatedSynonym	Wetland	wetland	50.0	1.0	0.08333333333333333	0	0.03405405405405405	0.2239129567178233	0.18667758703292245	0.40974454184278897	0.17966491440646526	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000489	palsa	label	hasRelatedSynonym	Wetland	wetland	50.0	0.08333333333333333	1.0	0	0.0681081081081081	0.2239129567178233	0.18667758703292245	0.40974454184278897	0.17966491440646526	True	True	False	False	459
http://sweetontology.net/realmHydroBody/Wetland		ENVO:00000043	wetland	label	label	Wetland	wetland	75.0	0.5	0.5	0	0.034694980219253255	0.3731106765205656	0.29889184824752807	0.30466090858203315	0.023336566649873075	True	True	False	False	459
http://sweetontology.net/realmLandAeolian/Desert		ENVO:00000172	sandy desert	label	hasBroadSynonym	Desert	desert	41.666666666666664	0.6666666666666666	0.5	2	0.16129032258064516	0.05342898975164703	0.5489183135415047	0.292534302496979	0.10511839420986928	True	True	False	False	7
http://sweetontology.net/realmLandAeolian/Desert		ENVO:00000173	rocky desert	label	hasBroadSynonym	Desert	desert	41.666666666666664	0.6666666666666666	0.5	0	0.16129032258064516	0.05585370763791876	0.5738293601312481	0.26042804822129534	0.10988888400953792	True	True	False	False	7
http://sweetontology.net/realmLandAeolian/Desert		ENVO:00000183	stony desert	label	hasBroadSynonym	Desert	desert	41.666666666666664	0.6666666666666666	0.5	0	0.16129032258064516	0.05585370763791876	0.5738293601312481	0.26042804822129534	0.10988888400953792	True	True	False	False	7
http://sweetontology.net/realmLandAeolian/Desert		ENVO:00000315	bajada	label	hasRelatedSynonym	Desert	desert	50.0	1.0	0.6666666666666666	0	0.07573632538569426	0.2338997790767962	0.19500366126921118	0.42801970560251507	0.14307685405147755	True	True	False	False	7
http://sweetontology.net/realmLandAeolian/Desert		ENVO:00000097	desert	label	label	Desert	desert	83.33333333333333	0.6666666666666666	0.5	0	0.3225806451612903	0.42405302183912863	0.05088986387366163	0.5029476683806836	0.022109445906526175	True	True	False	False	7
http://sweetontology.net/realmLandAeolian/Dune		ENVO:00000170	dune	label	label	Dune	dune	75.0	0.5	0.5	0	0.2893890675241158	0.15337214476656902	0.17951329461850712	0.6367836370294161	0.030330923585507763	True	True	False	False	459
http://sweetontology.net/realmLandAeolian/Eolian		ENVO:03000020	aeolian transport process	label	hasExactSynonym	Eolian	eolian	90.0	1.0	0.3333333333333333	4	1.0	0.052006208847233074	0.052006208847233074	0.8556166002931259	0.040370982012408	True	True	False	False	3
http://sweetontology.net/realmLandAeolian/SandDune		ENVO:00000170	dune	label	hasExactSynonym	SandDune	sand dune	67.5	0.5	0.5	0	0.26045016077170424	0.12886972053299037	0.15376498969117358	0.6860082050485827	0.031357084727253244	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Atoll		ENVO:00000166	atoll	label	label	Atoll	atoll	81.48148148148148	0.6666666666666666	0.4444444444444444	0	0.46737481031866457	0.17113766353690843	0.08623558997870764	0.7105440429591177	0.0320827035252663	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Bar		ENVO:00000306	spit	label	hasRelatedSynonym	Bar	bar	6.24	0.2	0.4	1	0.014220459189806467	0.23838987701338607	0.23838987701338607	0.3040337341708658	0.21918651180236204	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Bar		ENVO:00000420	tombolo	label	hasRelatedSynonym	Bar	bar	6.960000000000001	0.3	0.4	0	0.010127079150011573	0.09158199057152981	0.4703535285533393	0.24184499005788998	0.196219490817241	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Bar		ENVO:00000285	quicksand area	label	hasRelatedSynonym	Bar	bar	12.0	0.2	1.0	0	0.27777777777777773	0.226040810017875	0.18845159120595598	0.4136383597277321	0.1718692390484369	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Bar		ENVO:00000167	bar	label	label	Bar	bar	18.0	0.6	0.3	0	0.02123213804259908	0.38570695205041833	0.0443697717491531	0.5275756253670305	0.042347650833397955	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/BarrierIsland		ENVO:00000167	bar	label	hasRelatedSynonym	BarrierIsland	barrier island	26.666666666666668	0.4	0.2222222222222222	0	0.019274565031579313	0.1458715470656151	0.1458715470656151	0.38521004653484475	0.323046859333925	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/BarrierIsland		ENVO:1000751	barrier island	label	label	BarrierIsland	barrier island	77.77777777777777	0.3333333333333333	0.6666666666666666	0	0.7446808510638298	0.09554988821884622	0.07966052003162113	0.787289840494789	0.0374997512547436	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Beach		ENVO:00000091	beach	label	label	Beach	beach	100.0	1.0	0.5	4	1.0	0.05152030226182133	0.05152030226182133	0.8693111587142172	0.027648236762140028	True	True	False	False	2
http://sweetontology.net/realmLandCoastal/CoastalPlain		ENVO:00000090	coastal plain	label	label	CoastalPlain	coastal plain	100.0	0.5	1.0	4	1.0	0.05152030226182133	0.05152030226182133	0.8693111587142172	0.027648236762140028	True	True	False	False	2
http://sweetontology.net/realmLandCoastal/Cove		ENVO:00000138	cove	label	label	Cove	cove	100.0	0.6666666666666666	1.0	4	1.0	0.051631223853275905	0.051631223853275905	0.8711827583159387	0.025554793977509357	True	True	False	False	2
http://sweetontology.net/realmLandCoastal/Delta		ENVO:00000101	delta	label	label	Delta	delta	70.0	0.4	0.5	0	0.6268656716417911	0.052795060673958914	0.052795060673958914	0.8565696767848967	0.037840201867185425	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Harbor		ENVO:00000463	harbor	label	label	Harbor	harbor	100.0	0.3333333333333333	1.0	4	1.0	0.05140088918779068	0.05140088918779068	0.8672962808273662	0.029901940797052246	True	True	False	False	2
http://sweetontology.net/realmLandCoastal/IntertidalZone		ENVO:01000410	marine eulittoral zone	label	hasRelatedSynonym	IntertidalZone	intertidal zone	45.0	0.8	0.5	2	0.42857142857142855	0.1706695064036056	0.3386998404037383	0.36673636177875607	0.12389429141389997	True	True	False	False	9
http://sweetontology.net/realmLandCoastal/IntertidalZone		ENVO:00000316	intertidal zone	label	label	IntertidalZone	intertidal zone	60.0	0.4	0.3333333333333333	0	0.3317972350230414	0.2506624624247472	0.11866758767130164	0.5803266327776011	0.050343317126350054	True	True	False	False	9
http://sweetontology.net/realmLandCoastal/Island		ENVO:00000420	tombolo	label	hasRelatedSynonym	Island	island	32.85714285714286	0.4	0.42857142857142855	0	0.0339555716640772	0.1499592918043123	0.1499592918043123	0.3960047516894273	0.304076664701948	True	True	False	False	459
http://sweetontology.net/realmLandCoastal/Island		ENVO:00000103	mangrove island	label	hasBroadSynonym	Island	island	35.714285714285715	0.42857142857142855	0.5	0	0.12437810945273631	0.05515289836426162	0.5666293916048308	0.2571603977996426	0.12105731223126495	True	True	False	False	459
